question_id,permutation_idx,model,predicted_answer,correct_position,original_correct,is_correct,raw_response,question,option_A,option_B,option_C,option_D
q178,0,llama3:8b-instruct-q8_0,C,C,C,1,C,"During a custody dispute, a court granted the request of the defendant and appointed a clinical pathologist to conduct the blood grouping tests of the child, the complainant, and the defendant. After first stating all of his qualifications at the non-jury trial, the pathologist testified that he and his associates made five separate blood grouping tests and that all proper safeguards were taken to protect the integrity and accuracy of the tests. The pathologist also offered more detailed testimony about the testing procedures and stated that no discrepancies were found in the testing methods. Finally, the pathologist made the statement that the blood grouping tests were conclusive in proving that the defendant could not be the father of the child. If the complainant's attorney makes an objection to the introduction of the blood tests into evidence, the court will most likely","sustain the objection, because the blood tests are not conclusive evidence of paternity.","sustain the objection, because blood tests have not been generally recognized by the scientific community.","overrule the objection, because the court will take judicial notice of the accuracy of such tests.","overrule the objection, because the blood tests are an admission."
q178,1,llama3:8b-instruct-q8_0,B,B,C,1,B,"During a custody dispute, a court granted the request of the defendant and appointed a clinical pathologist to conduct the blood grouping tests of the child, the complainant, and the defendant. After first stating all of his qualifications at the non-jury trial, the pathologist testified that he and his associates made five separate blood grouping tests and that all proper safeguards were taken to protect the integrity and accuracy of the tests. The pathologist also offered more detailed testimony about the testing procedures and stated that no discrepancies were found in the testing methods. Finally, the pathologist made the statement that the blood grouping tests were conclusive in proving that the defendant could not be the father of the child. If the complainant's attorney makes an objection to the introduction of the blood tests into evidence, the court will most likely","sustain the objection, because blood tests have not been generally recognized by the scientific community.","overrule the objection, because the court will take judicial notice of the accuracy of such tests.","overrule the objection, because the blood tests are an admission.","sustain the objection, because the blood tests are not conclusive evidence of paternity."
q178,2,llama3:8b-instruct-q8_0,C,A,C,0,C,"During a custody dispute, a court granted the request of the defendant and appointed a clinical pathologist to conduct the blood grouping tests of the child, the complainant, and the defendant. After first stating all of his qualifications at the non-jury trial, the pathologist testified that he and his associates made five separate blood grouping tests and that all proper safeguards were taken to protect the integrity and accuracy of the tests. The pathologist also offered more detailed testimony about the testing procedures and stated that no discrepancies were found in the testing methods. Finally, the pathologist made the statement that the blood grouping tests were conclusive in proving that the defendant could not be the father of the child. If the complainant's attorney makes an objection to the introduction of the blood tests into evidence, the court will most likely","overrule the objection, because the court will take judicial notice of the accuracy of such tests.","overrule the objection, because the blood tests are an admission.","sustain the objection, because the blood tests are not conclusive evidence of paternity.","sustain the objection, because blood tests have not been generally recognized by the scientific community."
q178,3,llama3:8b-instruct-q8_0,B,D,C,0,B,"During a custody dispute, a court granted the request of the defendant and appointed a clinical pathologist to conduct the blood grouping tests of the child, the complainant, and the defendant. After first stating all of his qualifications at the non-jury trial, the pathologist testified that he and his associates made five separate blood grouping tests and that all proper safeguards were taken to protect the integrity and accuracy of the tests. The pathologist also offered more detailed testimony about the testing procedures and stated that no discrepancies were found in the testing methods. Finally, the pathologist made the statement that the blood grouping tests were conclusive in proving that the defendant could not be the father of the child. If the complainant's attorney makes an objection to the introduction of the blood tests into evidence, the court will most likely","overrule the objection, because the blood tests are an admission.","sustain the objection, because the blood tests are not conclusive evidence of paternity.","sustain the objection, because blood tests have not been generally recognized by the scientific community.","overrule the objection, because the court will take judicial notice of the accuracy of such tests."
q179,0,llama3:8b-instruct-q8_0,D,B,B,0,D,A defendant gave a man a gun and instructed him to kill a victim. The man shot and killed the victim with the gun. The man was charged with murder and acquitted. The defendant is now charged with the murder of the victim. He will be able to assert a valid defense if the man's acquittal was based on which of the following?,Insanity.,Self-defense.,Diminished capacity.,The Wharton Rule.
q179,1,llama3:8b-instruct-q8_0,C,A,B,0,C,A defendant gave a man a gun and instructed him to kill a victim. The man shot and killed the victim with the gun. The man was charged with murder and acquitted. The defendant is now charged with the murder of the victim. He will be able to assert a valid defense if the man's acquittal was based on which of the following?,Self-defense.,Diminished capacity.,The Wharton Rule.,Insanity.
q179,2,llama3:8b-instruct-q8_0,B,D,B,0,B,A defendant gave a man a gun and instructed him to kill a victim. The man shot and killed the victim with the gun. The man was charged with murder and acquitted. The defendant is now charged with the murder of the victim. He will be able to assert a valid defense if the man's acquittal was based on which of the following?,Diminished capacity.,The Wharton Rule.,Insanity.,Self-defense.
q179,3,llama3:8b-instruct-q8_0,A,C,B,0,A,A defendant gave a man a gun and instructed him to kill a victim. The man shot and killed the victim with the gun. The man was charged with murder and acquitted. The defendant is now charged with the murder of the victim. He will be able to assert a valid defense if the man's acquittal was based on which of the following?,The Wharton Rule.,Insanity.,Self-defense.,Diminished capacity.
q180,0,llama3:8b-instruct-q8_0,D,D,D,1,D,"After her husband died in a hospital, a widow directed the hospital to send her husband's body to a funeral home for burial. The hospital negligently misidentified the husband's body and sent it to be cremated. When she was informed of the hospital's mistake, the widow suffered serious emotional distress. She has sued the hospital. Is the hospital likely to be held liable to the widow?","No, because the widow did not witness the cremation.","No, because the widow was never in any danger of bodily harm.","Yes, because hospitals are strictly liable if they do not properly dispose of corpses.","Yes, because the negligent handling of the husband's body was especially likely to cause his widow serious emotional distress. "
q180,1,llama3:8b-instruct-q8_0,C,C,D,1,C,"After her husband died in a hospital, a widow directed the hospital to send her husband's body to a funeral home for burial. The hospital negligently misidentified the husband's body and sent it to be cremated. When she was informed of the hospital's mistake, the widow suffered serious emotional distress. She has sued the hospital. Is the hospital likely to be held liable to the widow?","No, because the widow was never in any danger of bodily harm.","Yes, because hospitals are strictly liable if they do not properly dispose of corpses.","Yes, because the negligent handling of the husband's body was especially likely to cause his widow serious emotional distress. ","No, because the widow did not witness the cremation."
q180,2,llama3:8b-instruct-q8_0,B,B,D,1,B,"After her husband died in a hospital, a widow directed the hospital to send her husband's body to a funeral home for burial. The hospital negligently misidentified the husband's body and sent it to be cremated. When she was informed of the hospital's mistake, the widow suffered serious emotional distress. She has sued the hospital. Is the hospital likely to be held liable to the widow?","Yes, because hospitals are strictly liable if they do not properly dispose of corpses.","Yes, because the negligent handling of the husband's body was especially likely to cause his widow serious emotional distress. ","No, because the widow did not witness the cremation.","No, because the widow was never in any danger of bodily harm."
q180,3,llama3:8b-instruct-q8_0,A,A,D,1,A,"After her husband died in a hospital, a widow directed the hospital to send her husband's body to a funeral home for burial. The hospital negligently misidentified the husband's body and sent it to be cremated. When she was informed of the hospital's mistake, the widow suffered serious emotional distress. She has sued the hospital. Is the hospital likely to be held liable to the widow?","Yes, because the negligent handling of the husband's body was especially likely to cause his widow serious emotional distress. ","No, because the widow did not witness the cremation.","No, because the widow was never in any danger of bodily harm.","Yes, because hospitals are strictly liable if they do not properly dispose of corpses."
q181,0,llama3:8b-instruct-q8_0,A,D,D,0,A,With the intent to commit a felony therein.,Contingent remainders,Executory interests,Vested remainders subject to open,Reversions
q181,1,llama3:8b-instruct-q8_0,D,C,D,0,D,With the intent to commit a felony therein.,Executory interests,Vested remainders subject to open,Reversions,Contingent remainders
q181,2,llama3:8b-instruct-q8_0,D,B,D,0,D,With the intent to commit a felony therein.,Vested remainders subject to open,Reversions,Contingent remainders,Executory interests
q181,3,llama3:8b-instruct-q8_0,C,A,D,0,C,With the intent to commit a felony therein.,Reversions,Contingent remainders,Executory interests,Vested remainders subject to open
q182,0,llama3:8b-instruct-q8_0,B,A,A,0,B,"A neighborhood homeowners' association hired a security company to provide an armed guard to patrol the neighborhood. One evening, the guard saw a young man stealing a rake that a homeowner in the neighborhood had left outside in his yard. The guard ran toward the young man. Seeing the guard, the young man dropped the rake and began to flee. Believing that the young man was about to escape, the guard pulled out his gun and fired a shot at the young man. The bullet struck the young man in the arm. If the young man asserts a claim against the security company for damages for his injuries, the young man will","prevail, because the guard used unreasonable force to protect the homeowner's property.","prevail, because the guard did not give a warning that he had a gun and was about to shoot.","not prevail, because the young man was trespassing on the homeowner's property.","not prevail, because the young man was engaged in theft when he was shot."
q182,1,llama3:8b-instruct-q8_0,D,D,A,1,D,"A neighborhood homeowners' association hired a security company to provide an armed guard to patrol the neighborhood. One evening, the guard saw a young man stealing a rake that a homeowner in the neighborhood had left outside in his yard. The guard ran toward the young man. Seeing the guard, the young man dropped the rake and began to flee. Believing that the young man was about to escape, the guard pulled out his gun and fired a shot at the young man. The bullet struck the young man in the arm. If the young man asserts a claim against the security company for damages for his injuries, the young man will","prevail, because the guard did not give a warning that he had a gun and was about to shoot.","not prevail, because the young man was trespassing on the homeowner's property.","not prevail, because the young man was engaged in theft when he was shot.","prevail, because the guard used unreasonable force to protect the homeowner's property."
q182,2,llama3:8b-instruct-q8_0,C,C,A,1,C,"A neighborhood homeowners' association hired a security company to provide an armed guard to patrol the neighborhood. One evening, the guard saw a young man stealing a rake that a homeowner in the neighborhood had left outside in his yard. The guard ran toward the young man. Seeing the guard, the young man dropped the rake and began to flee. Believing that the young man was about to escape, the guard pulled out his gun and fired a shot at the young man. The bullet struck the young man in the arm. If the young man asserts a claim against the security company for damages for his injuries, the young man will","not prevail, because the young man was trespassing on the homeowner's property.","not prevail, because the young man was engaged in theft when he was shot.","prevail, because the guard used unreasonable force to protect the homeowner's property.","prevail, because the guard did not give a warning that he had a gun and was about to shoot."
q182,3,llama3:8b-instruct-q8_0,B,B,A,1,B,"A neighborhood homeowners' association hired a security company to provide an armed guard to patrol the neighborhood. One evening, the guard saw a young man stealing a rake that a homeowner in the neighborhood had left outside in his yard. The guard ran toward the young man. Seeing the guard, the young man dropped the rake and began to flee. Believing that the young man was about to escape, the guard pulled out his gun and fired a shot at the young man. The bullet struck the young man in the arm. If the young man asserts a claim against the security company for damages for his injuries, the young man will","not prevail, because the young man was engaged in theft when he was shot.","prevail, because the guard used unreasonable force to protect the homeowner's property.","prevail, because the guard did not give a warning that he had a gun and was about to shoot.","not prevail, because the young man was trespassing on the homeowner's property."
q183,0,llama3:8b-instruct-q8_0,D,D,D,1,D,"A city school board presented a bond issue to the public for $5 million to modernize some city schools. During the public debate on the proposal, a middle school teacher had published two ""letters to the editor"" criticizing the ""duplicitous"" practices of certain school board members in using ""backroom politics"" to try and get the vote approved. He doubted the need for new expenditures and criticized the superintendent of schools for trying to influence teachers on the issue. After the bond issue passed, the school district brought internal charges against the teacher, and after a hearing he was fired. He brought a state court action claiming an unconstitutional interference with his First Amendment free speech rights. The claim was rejected, and the highest state appellate court upheld the termination. After hearing the case on appeal, will the United States Supreme Court uphold the teacher's firing?","Yes, because he went too far in criticizing his own employer.","No, the teacher's remarks were void for vagueness and couldn't be enforced against him.","Yes, teachers are civil servants who must refrain from political issues.","No, because teachers, as informed citizens, have a constitutional right to speak out on current issues of importance."
q183,1,llama3:8b-instruct-q8_0,C,C,D,1,C,"A city school board presented a bond issue to the public for $5 million to modernize some city schools. During the public debate on the proposal, a middle school teacher had published two ""letters to the editor"" criticizing the ""duplicitous"" practices of certain school board members in using ""backroom politics"" to try and get the vote approved. He doubted the need for new expenditures and criticized the superintendent of schools for trying to influence teachers on the issue. After the bond issue passed, the school district brought internal charges against the teacher, and after a hearing he was fired. He brought a state court action claiming an unconstitutional interference with his First Amendment free speech rights. The claim was rejected, and the highest state appellate court upheld the termination. After hearing the case on appeal, will the United States Supreme Court uphold the teacher's firing?","No, the teacher's remarks were void for vagueness and couldn't be enforced against him.","Yes, teachers are civil servants who must refrain from political issues.","No, because teachers, as informed citizens, have a constitutional right to speak out on current issues of importance.","Yes, because he went too far in criticizing his own employer."
q183,2,llama3:8b-instruct-q8_0,B,B,D,1,B,"A city school board presented a bond issue to the public for $5 million to modernize some city schools. During the public debate on the proposal, a middle school teacher had published two ""letters to the editor"" criticizing the ""duplicitous"" practices of certain school board members in using ""backroom politics"" to try and get the vote approved. He doubted the need for new expenditures and criticized the superintendent of schools for trying to influence teachers on the issue. After the bond issue passed, the school district brought internal charges against the teacher, and after a hearing he was fired. He brought a state court action claiming an unconstitutional interference with his First Amendment free speech rights. The claim was rejected, and the highest state appellate court upheld the termination. After hearing the case on appeal, will the United States Supreme Court uphold the teacher's firing?","Yes, teachers are civil servants who must refrain from political issues.","No, because teachers, as informed citizens, have a constitutional right to speak out on current issues of importance.","Yes, because he went too far in criticizing his own employer.","No, the teacher's remarks were void for vagueness and couldn't be enforced against him."
q183,3,llama3:8b-instruct-q8_0,B,A,D,0,B,"A city school board presented a bond issue to the public for $5 million to modernize some city schools. During the public debate on the proposal, a middle school teacher had published two ""letters to the editor"" criticizing the ""duplicitous"" practices of certain school board members in using ""backroom politics"" to try and get the vote approved. He doubted the need for new expenditures and criticized the superintendent of schools for trying to influence teachers on the issue. After the bond issue passed, the school district brought internal charges against the teacher, and after a hearing he was fired. He brought a state court action claiming an unconstitutional interference with his First Amendment free speech rights. The claim was rejected, and the highest state appellate court upheld the termination. After hearing the case on appeal, will the United States Supreme Court uphold the teacher's firing?","No, because teachers, as informed citizens, have a constitutional right to speak out on current issues of importance.","Yes, because he went too far in criticizing his own employer.","No, the teacher's remarks were void for vagueness and couldn't be enforced against him.","Yes, teachers are civil servants who must refrain from political issues."
q184,0,llama3:8b-instruct-q8_0,C,C,C,1,C,"An owner entered into a written contract with a landscaper whereby the landscaper promised to landscape the exterior of the owner's house for the sum of $5,000. According to their agreement, the owner was to pay the money to the landscaper's son. The landscaper intended to have the $5,000 given to his son as a graduation present. After the landscaper completed the job, the landscaper requested that the owner pay the $5,000 to him instead of to his son. The owner paid the landscaper. The next day, the son learned of the contract between the landscaper and the owner, as well as the payment to his father. In an action by the son against the owner for $5,000, the plaintiff will most likely","prevail, because the written contract between the owner and the landscaper operated as a valid assignment to the son.","prevail, because the son was the intended beneficiary under the terms of the written contract between the owner and the landscaper.","not prevail, because the owner and the landscaper effectively modified their agreement, thereby depriving the son of any rights he may have had.","not prevail, because the son did not give any consideration."
q184,1,llama3:8b-instruct-q8_0,B,B,C,1,B,"An owner entered into a written contract with a landscaper whereby the landscaper promised to landscape the exterior of the owner's house for the sum of $5,000. According to their agreement, the owner was to pay the money to the landscaper's son. The landscaper intended to have the $5,000 given to his son as a graduation present. After the landscaper completed the job, the landscaper requested that the owner pay the $5,000 to him instead of to his son. The owner paid the landscaper. The next day, the son learned of the contract between the landscaper and the owner, as well as the payment to his father. In an action by the son against the owner for $5,000, the plaintiff will most likely","prevail, because the son was the intended beneficiary under the terms of the written contract between the owner and the landscaper.","not prevail, because the owner and the landscaper effectively modified their agreement, thereby depriving the son of any rights he may have had.","not prevail, because the son did not give any consideration.","prevail, because the written contract between the owner and the landscaper operated as a valid assignment to the son."
q184,2,llama3:8b-instruct-q8_0,D,A,C,0,D,"An owner entered into a written contract with a landscaper whereby the landscaper promised to landscape the exterior of the owner's house for the sum of $5,000. According to their agreement, the owner was to pay the money to the landscaper's son. The landscaper intended to have the $5,000 given to his son as a graduation present. After the landscaper completed the job, the landscaper requested that the owner pay the $5,000 to him instead of to his son. The owner paid the landscaper. The next day, the son learned of the contract between the landscaper and the owner, as well as the payment to his father. In an action by the son against the owner for $5,000, the plaintiff will most likely","not prevail, because the owner and the landscaper effectively modified their agreement, thereby depriving the son of any rights he may have had.","not prevail, because the son did not give any consideration.","prevail, because the written contract between the owner and the landscaper operated as a valid assignment to the son.","prevail, because the son was the intended beneficiary under the terms of the written contract between the owner and the landscaper."
q184,3,llama3:8b-instruct-q8_0,C,D,C,0,C,"An owner entered into a written contract with a landscaper whereby the landscaper promised to landscape the exterior of the owner's house for the sum of $5,000. According to their agreement, the owner was to pay the money to the landscaper's son. The landscaper intended to have the $5,000 given to his son as a graduation present. After the landscaper completed the job, the landscaper requested that the owner pay the $5,000 to him instead of to his son. The owner paid the landscaper. The next day, the son learned of the contract between the landscaper and the owner, as well as the payment to his father. In an action by the son against the owner for $5,000, the plaintiff will most likely","not prevail, because the son did not give any consideration.","prevail, because the written contract between the owner and the landscaper operated as a valid assignment to the son.","prevail, because the son was the intended beneficiary under the terms of the written contract between the owner and the landscaper.","not prevail, because the owner and the landscaper effectively modified their agreement, thereby depriving the son of any rights he may have had."
q185,0,llama3:8b-instruct-q8_0,B,B,B,1,B,"In 1981, a devoted conservationist, was the owner of a 100-acre tract of undeveloped land. In that year, the conservationist conveyed the tract ""to my nephew in fee simple, provided, however, that the grantee agrees that neither he nor his heirs or assigns shall ever use the property for any commercial purpose. If any portion of said tract is used for other than residential purposes, then the grantor or his successors in interest may re-enter as of the grantor's former estate. "" This deed was properly recorded. The nephew died intestate in 1999, survived by his wife. The conservationist died in 2002, survived by his two daughters, his only heirs. During the period between 1981 and 2007, the spreading development from a nearby city began to engulf the tract. Though still undeveloped, the tract became surrounded by office buildings, shopping malls, and other commercial edifices. In 2009, the wife executed and delivered to a developer a fee simple conveyance of the tract, which the developer immediately recorded. The deed did not contain any reference to the restriction noted above. After the developer acquired title to the tract, he commenced construction of a hotel complex on a portion of the tract that bordered an apartment building. The applicable recording statute in effect in this jurisdiction provides, in part, ""No deed or other instrument in writing, not recorded in accordance with this statute, shall affect the title or rights to, in any real estate, or any devisee or purchaser in good faith, without knowledge of the existence of such unrecorded instruments. ""If one of the daughters brings suit to enjoin the developer from constructing the hotel, the plaintiff will most likely","win, because either daughter's right to the tract vested immediately upon the developer's construction of the hotel complex.","win, because either daughter has the right of re-entry for condition broken.","win, because the daughters, as the conservationist's only heirs, received a valid possibility of reverter from their father.","lose, because a common development scheme had been established for the entire tract."
q185,1,llama3:8b-instruct-q8_0,B,A,B,0,B,"In 1981, a devoted conservationist, was the owner of a 100-acre tract of undeveloped land. In that year, the conservationist conveyed the tract ""to my nephew in fee simple, provided, however, that the grantee agrees that neither he nor his heirs or assigns shall ever use the property for any commercial purpose. If any portion of said tract is used for other than residential purposes, then the grantor or his successors in interest may re-enter as of the grantor's former estate. "" This deed was properly recorded. The nephew died intestate in 1999, survived by his wife. The conservationist died in 2002, survived by his two daughters, his only heirs. During the period between 1981 and 2007, the spreading development from a nearby city began to engulf the tract. Though still undeveloped, the tract became surrounded by office buildings, shopping malls, and other commercial edifices. In 2009, the wife executed and delivered to a developer a fee simple conveyance of the tract, which the developer immediately recorded. The deed did not contain any reference to the restriction noted above. After the developer acquired title to the tract, he commenced construction of a hotel complex on a portion of the tract that bordered an apartment building. The applicable recording statute in effect in this jurisdiction provides, in part, ""No deed or other instrument in writing, not recorded in accordance with this statute, shall affect the title or rights to, in any real estate, or any devisee or purchaser in good faith, without knowledge of the existence of such unrecorded instruments. ""If one of the daughters brings suit to enjoin the developer from constructing the hotel, the plaintiff will most likely","win, because either daughter has the right of re-entry for condition broken.","win, because the daughters, as the conservationist's only heirs, received a valid possibility of reverter from their father.","lose, because a common development scheme had been established for the entire tract.","win, because either daughter's right to the tract vested immediately upon the developer's construction of the hotel complex."
q185,2,llama3:8b-instruct-q8_0,D,D,B,1,D,"In 1981, a devoted conservationist, was the owner of a 100-acre tract of undeveloped land. In that year, the conservationist conveyed the tract ""to my nephew in fee simple, provided, however, that the grantee agrees that neither he nor his heirs or assigns shall ever use the property for any commercial purpose. If any portion of said tract is used for other than residential purposes, then the grantor or his successors in interest may re-enter as of the grantor's former estate. "" This deed was properly recorded. The nephew died intestate in 1999, survived by his wife. The conservationist died in 2002, survived by his two daughters, his only heirs. During the period between 1981 and 2007, the spreading development from a nearby city began to engulf the tract. Though still undeveloped, the tract became surrounded by office buildings, shopping malls, and other commercial edifices. In 2009, the wife executed and delivered to a developer a fee simple conveyance of the tract, which the developer immediately recorded. The deed did not contain any reference to the restriction noted above. After the developer acquired title to the tract, he commenced construction of a hotel complex on a portion of the tract that bordered an apartment building. The applicable recording statute in effect in this jurisdiction provides, in part, ""No deed or other instrument in writing, not recorded in accordance with this statute, shall affect the title or rights to, in any real estate, or any devisee or purchaser in good faith, without knowledge of the existence of such unrecorded instruments. ""If one of the daughters brings suit to enjoin the developer from constructing the hotel, the plaintiff will most likely","win, because the daughters, as the conservationist's only heirs, received a valid possibility of reverter from their father.","lose, because a common development scheme had been established for the entire tract.","win, because either daughter's right to the tract vested immediately upon the developer's construction of the hotel complex.","win, because either daughter has the right of re-entry for condition broken."
q185,3,llama3:8b-instruct-q8_0,C,C,B,1,C,"In 1981, a devoted conservationist, was the owner of a 100-acre tract of undeveloped land. In that year, the conservationist conveyed the tract ""to my nephew in fee simple, provided, however, that the grantee agrees that neither he nor his heirs or assigns shall ever use the property for any commercial purpose. If any portion of said tract is used for other than residential purposes, then the grantor or his successors in interest may re-enter as of the grantor's former estate. "" This deed was properly recorded. The nephew died intestate in 1999, survived by his wife. The conservationist died in 2002, survived by his two daughters, his only heirs. During the period between 1981 and 2007, the spreading development from a nearby city began to engulf the tract. Though still undeveloped, the tract became surrounded by office buildings, shopping malls, and other commercial edifices. In 2009, the wife executed and delivered to a developer a fee simple conveyance of the tract, which the developer immediately recorded. The deed did not contain any reference to the restriction noted above. After the developer acquired title to the tract, he commenced construction of a hotel complex on a portion of the tract that bordered an apartment building. The applicable recording statute in effect in this jurisdiction provides, in part, ""No deed or other instrument in writing, not recorded in accordance with this statute, shall affect the title or rights to, in any real estate, or any devisee or purchaser in good faith, without knowledge of the existence of such unrecorded instruments. ""If one of the daughters brings suit to enjoin the developer from constructing the hotel, the plaintiff will most likely","lose, because a common development scheme had been established for the entire tract.","win, because either daughter's right to the tract vested immediately upon the developer's construction of the hotel complex.","win, because either daughter has the right of re-entry for condition broken.","win, because the daughters, as the conservationist's only heirs, received a valid possibility of reverter from their father."
q186,0,llama3:8b-instruct-q8_0,C,B,B,0,C,"A relevant fact in a plaintiff's suit is the magnitude of an explosion at an oil refinery one evening. At trial, the plaintiff was asked on direct examination if he remembered the explosion. He replied, ""I recall my son running into the home and screaming that the car windows just shattered. "" The son was available to testify at trial. The defendant's attorney makes a motion to strike the plaintiff's answer. The trial judge should rule the plaintiff's testimony","admissible, because the son is available as a witness.","admissible, whether or not the son is available as a witness.",inadmissible as hearsay not within any recognized exception.,"inadmissible under the excited utterance exception, because it can be a product of reflection and deliberation."
q186,1,llama3:8b-instruct-q8_0,B,A,B,0,B,"A relevant fact in a plaintiff's suit is the magnitude of an explosion at an oil refinery one evening. At trial, the plaintiff was asked on direct examination if he remembered the explosion. He replied, ""I recall my son running into the home and screaming that the car windows just shattered. "" The son was available to testify at trial. The defendant's attorney makes a motion to strike the plaintiff's answer. The trial judge should rule the plaintiff's testimony","admissible, whether or not the son is available as a witness.",inadmissible as hearsay not within any recognized exception.,"inadmissible under the excited utterance exception, because it can be a product of reflection and deliberation.","admissible, because the son is available as a witness."
q186,2,llama3:8b-instruct-q8_0,B,D,B,0,B,"A relevant fact in a plaintiff's suit is the magnitude of an explosion at an oil refinery one evening. At trial, the plaintiff was asked on direct examination if he remembered the explosion. He replied, ""I recall my son running into the home and screaming that the car windows just shattered. "" The son was available to testify at trial. The defendant's attorney makes a motion to strike the plaintiff's answer. The trial judge should rule the plaintiff's testimony",inadmissible as hearsay not within any recognized exception.,"inadmissible under the excited utterance exception, because it can be a product of reflection and deliberation.","admissible, because the son is available as a witness.","admissible, whether or not the son is available as a witness."
q186,3,llama3:8b-instruct-q8_0,C,C,B,1,C,"A relevant fact in a plaintiff's suit is the magnitude of an explosion at an oil refinery one evening. At trial, the plaintiff was asked on direct examination if he remembered the explosion. He replied, ""I recall my son running into the home and screaming that the car windows just shattered. "" The son was available to testify at trial. The defendant's attorney makes a motion to strike the plaintiff's answer. The trial judge should rule the plaintiff's testimony","inadmissible under the excited utterance exception, because it can be a product of reflection and deliberation.","admissible, because the son is available as a witness.","admissible, whether or not the son is available as a witness.",inadmissible as hearsay not within any recognized exception.
q187,0,llama3:8b-instruct-q8_0,B,A,A,0,B,"Two brothers owned a parcel of real estate as joint tenants. Both brothers signed a deed as grantors conveying the land to the buyer. The first brother handed the deed to the second brother with instructions to take the deed to their lawyer for approval prior to delivery. Brother two, without his brother's permission, took the deed directly to the buyer and collected the sale price. Is this a good deed as to partner one?","No, the deed cannot bind partner one because he did not participate in the deed delivery to the buyer and did not intend to deliver the deed up to the grantee at that time.","Yes, the transfer is valid from both partners because partner two was partner one's apparent agent for purposes of delivering the deed.","Yes, the deed was signed by both partners, which proved their intent to sell to buyer, and it was delivered at the time of signing by the fact of affixing their signatures to the document.","No, the deed was invalid as to both grantors because partner two stepped outside his scope of authority."
q187,1,llama3:8b-instruct-q8_0,B,D,A,0,B,"Two brothers owned a parcel of real estate as joint tenants. Both brothers signed a deed as grantors conveying the land to the buyer. The first brother handed the deed to the second brother with instructions to take the deed to their lawyer for approval prior to delivery. Brother two, without his brother's permission, took the deed directly to the buyer and collected the sale price. Is this a good deed as to partner one?","Yes, the transfer is valid from both partners because partner two was partner one's apparent agent for purposes of delivering the deed.","Yes, the deed was signed by both partners, which proved their intent to sell to buyer, and it was delivered at the time of signing by the fact of affixing their signatures to the document.","No, the deed was invalid as to both grantors because partner two stepped outside his scope of authority.","No, the deed cannot bind partner one because he did not participate in the deed delivery to the buyer and did not intend to deliver the deed up to the grantee at that time."
q187,2,llama3:8b-instruct-q8_0,C,C,A,1,C,"Two brothers owned a parcel of real estate as joint tenants. Both brothers signed a deed as grantors conveying the land to the buyer. The first brother handed the deed to the second brother with instructions to take the deed to their lawyer for approval prior to delivery. Brother two, without his brother's permission, took the deed directly to the buyer and collected the sale price. Is this a good deed as to partner one?","Yes, the deed was signed by both partners, which proved their intent to sell to buyer, and it was delivered at the time of signing by the fact of affixing their signatures to the document.","No, the deed was invalid as to both grantors because partner two stepped outside his scope of authority.","No, the deed cannot bind partner one because he did not participate in the deed delivery to the buyer and did not intend to deliver the deed up to the grantee at that time.","Yes, the transfer is valid from both partners because partner two was partner one's apparent agent for purposes of delivering the deed."
q187,3,llama3:8b-instruct-q8_0,B,B,A,1,B,"Two brothers owned a parcel of real estate as joint tenants. Both brothers signed a deed as grantors conveying the land to the buyer. The first brother handed the deed to the second brother with instructions to take the deed to their lawyer for approval prior to delivery. Brother two, without his brother's permission, took the deed directly to the buyer and collected the sale price. Is this a good deed as to partner one?","No, the deed was invalid as to both grantors because partner two stepped outside his scope of authority.","No, the deed cannot bind partner one because he did not participate in the deed delivery to the buyer and did not intend to deliver the deed up to the grantee at that time.","Yes, the transfer is valid from both partners because partner two was partner one's apparent agent for purposes of delivering the deed.","Yes, the deed was signed by both partners, which proved their intent to sell to buyer, and it was delivered at the time of signing by the fact of affixing their signatures to the document."
q188,0,llama3:8b-instruct-q8_0,B,B,B,1,B,"A federal statute provides states with funds for child welfare programs, subject to the condition that such programs be administered in accordance with federal standards. The United States sued a state in federal court for injunctive relief, arguing that the state's child welfare programs, which were funded in part by federal funds disbursed under this statute, failed to comply with federal standards. The state has moved to dismiss the action. Is the court likely to dismiss the action?","No, because Congress can place any condition on the receipt of federal funds.","No, because the Eleventh Amendment does not bar actions brought by the United States.","Yes, because the Eleventh Amendment bars actions against a state in federal court.","Yes, because the protection of child welfare is reserved to the states."
q188,1,llama3:8b-instruct-q8_0,A,A,B,1,A,"A federal statute provides states with funds for child welfare programs, subject to the condition that such programs be administered in accordance with federal standards. The United States sued a state in federal court for injunctive relief, arguing that the state's child welfare programs, which were funded in part by federal funds disbursed under this statute, failed to comply with federal standards. The state has moved to dismiss the action. Is the court likely to dismiss the action?","No, because the Eleventh Amendment does not bar actions brought by the United States.","Yes, because the Eleventh Amendment bars actions against a state in federal court.","Yes, because the protection of child welfare is reserved to the states.","No, because Congress can place any condition on the receipt of federal funds."
q188,2,llama3:8b-instruct-q8_0,D,D,B,1,D,"A federal statute provides states with funds for child welfare programs, subject to the condition that such programs be administered in accordance with federal standards. The United States sued a state in federal court for injunctive relief, arguing that the state's child welfare programs, which were funded in part by federal funds disbursed under this statute, failed to comply with federal standards. The state has moved to dismiss the action. Is the court likely to dismiss the action?","Yes, because the Eleventh Amendment bars actions against a state in federal court.","Yes, because the protection of child welfare is reserved to the states.","No, because Congress can place any condition on the receipt of federal funds.","No, because the Eleventh Amendment does not bar actions brought by the United States."
