question_id,permutation_idx,model,predicted_answer,correct_position,original_correct,is_correct,raw_response,question,option_A,option_B,option_C,option_D
2018_q10,3,mistral-small3.2:24b,A,A,D,1,A,Mary inserts a hyperlink in a document file. What are the possible consequences when following the hyperlink? (1) Open a video file. (2) Jump to another page of this document. (3) Jump to a page of another document.,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only,(2) and (3) only
2018_q11,0,mistral-small3.2:24b,B,C,C,0,B,"A text file contains a character string '*IT*'. Peter uses a program to view the ASCII codes of the character string in the hexadecimal number system, as shown below: 2A 49 54 2A How many bits are required to store the character string?",8,16,32,64
2018_q11,1,mistral-small3.2:24b,B,B,C,1,B,"A text file contains a character string '*IT*'. Peter uses a program to view the ASCII codes of the character string in the hexadecimal number system, as shown below: 2A 49 54 2A How many bits are required to store the character string?",16,32,64,8
2018_q11,2,mistral-small3.2:24b,B,A,C,0,B,"A text file contains a character string '*IT*'. Peter uses a program to view the ASCII codes of the character string in the hexadecimal number system, as shown below: 2A 49 54 2A How many bits are required to store the character string?",32,64,8,16
2018_q11,3,mistral-small3.2:24b,C,D,C,0,C,"A text file contains a character string '*IT*'. Peter uses a program to view the ASCII codes of the character string in the hexadecimal number system, as shown below: 2A 49 54 2A How many bits are required to store the character string?",64,8,16,32
2018_q12,0,mistral-small3.2:24b,B,D,D,0,B,Which of the following elements can be included in a PDF file? (1) Photos (2) Videos (3) Hyperlinks,(1) and (2) only,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)"
2018_q12,1,mistral-small3.2:24b,A,C,D,0,A,Which of the following elements can be included in a PDF file? (1) Photos (2) Videos (3) Hyperlinks,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only
2018_q12,2,mistral-small3.2:24b,D,B,D,0,D,Which of the following elements can be included in a PDF file? (1) Photos (2) Videos (3) Hyperlinks,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only
2018_q12,3,mistral-small3.2:24b,C,A,D,0,C,Which of the following elements can be included in a PDF file? (1) Photos (2) Videos (3) Hyperlinks,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only,(2) and (3) only
2018_q14,0,mistral-small3.2:24b,C,C,C,1,C,Which of the following statements about mail merge is correct?,Only one file is needed in each mail merge.,Mail merge is mainly used for sending email.,Data can be sorted and filtered for a mail merge.,Mail merge usually involves presentation software.
2018_q14,1,mistral-small3.2:24b,B,B,C,1,B,Which of the following statements about mail merge is correct?,Mail merge is mainly used for sending email.,Data can be sorted and filtered for a mail merge.,Mail merge usually involves presentation software.,Only one file is needed in each mail merge.
2018_q14,2,mistral-small3.2:24b,A,A,C,1,A,Which of the following statements about mail merge is correct?,Data can be sorted and filtered for a mail merge.,Mail merge usually involves presentation software.,Only one file is needed in each mail merge.,Mail merge is mainly used for sending email.
2018_q14,3,mistral-small3.2:24b,D,D,C,1,D,Which of the following statements about mail merge is correct?,Mail merge usually involves presentation software.,Only one file is needed in each mail merge.,Mail merge is mainly used for sending email.,Data can be sorted and filtered for a mail merge.
2018_q15,0,mistral-small3.2:24b,B,B,B,1,B,Free online encyclopedias such as Wikipedia contain a huge number of articles. Which of the following statements about the online encyclopedias are correct? (1) People can search the relevant articles for a topic quickly. (2) The articles have no copyright. (3) These encyclopedias are updated frequently.,(1) and (2) only,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)"
2018_q15,1,mistral-small3.2:24b,A,A,B,1,A,Free online encyclopedias such as Wikipedia contain a huge number of articles. Which of the following statements about the online encyclopedias are correct? (1) People can search the relevant articles for a topic quickly. (2) The articles have no copyright. (3) These encyclopedias are updated frequently.,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only
2018_q15,2,mistral-small3.2:24b,D,D,B,1,D,Free online encyclopedias such as Wikipedia contain a huge number of articles. Which of the following statements about the online encyclopedias are correct? (1) People can search the relevant articles for a topic quickly. (2) The articles have no copyright. (3) These encyclopedias are updated frequently.,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only
2018_q15,3,mistral-small3.2:24b,C,C,B,1,C,Free online encyclopedias such as Wikipedia contain a huge number of articles. Which of the following statements about the online encyclopedias are correct? (1) People can search the relevant articles for a topic quickly. (2) The articles have no copyright. (3) These encyclopedias are updated frequently.,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only,(2) and (3) only
2018_q16,0,mistral-small3.2:24b,A,A,A,1,A,A router should be used to connect ______.,two different networks,a printer and a local area network,two computers,a computer to a server
2018_q16,1,mistral-small3.2:24b,D,D,A,1,D,A router should be used to connect ______.,a printer and a local area network,two computers,a computer to a server,two different networks
2018_q16,2,mistral-small3.2:24b,C,C,A,1,C,A router should be used to connect ______.,two computers,a computer to a server,two different networks,a printer and a local area network
2018_q16,3,mistral-small3.2:24b,B,B,A,1,B,A router should be used to connect ______.,a computer to a server,two different networks,a printer and a local area network,two computers
2018_q17,0,mistral-small3.2:24b,C,C,C,1,C,Which of the following are the basic functions of an operating system? (1) Email management (2) Memory management (3) Input/output management,(1) and (2) only,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)"
2018_q17,1,mistral-small3.2:24b,B,B,C,1,B,Which of the following are the basic functions of an operating system? (1) Email management (2) Memory management (3) Input/output management,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only
2018_q17,2,mistral-small3.2:24b,A,A,C,1,A,Which of the following are the basic functions of an operating system? (1) Email management (2) Memory management (3) Input/output management,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only
2018_q17,3,mistral-small3.2:24b,D,D,C,1,D,Which of the following are the basic functions of an operating system? (1) Email management (2) Memory management (3) Input/output management,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only,(2) and (3) only
2018_q18,0,mistral-small3.2:24b,A,A,A,1,A,Why is a solid state drive (SSD) commonly used in mobile devices instead of a hard disk drive?,The physical size of a SSD is smaller.,The storage capacity of a SSD is smaller.,The data access rate of a SSD is lower.,Mobile devices do not support hard disk drives.
2018_q18,1,mistral-small3.2:24b,D,D,A,1,D,Why is a solid state drive (SSD) commonly used in mobile devices instead of a hard disk drive?,The storage capacity of a SSD is smaller.,The data access rate of a SSD is lower.,Mobile devices do not support hard disk drives.,The physical size of a SSD is smaller.
2018_q18,2,mistral-small3.2:24b,C,C,A,1,C,Why is a solid state drive (SSD) commonly used in mobile devices instead of a hard disk drive?,The data access rate of a SSD is lower.,Mobile devices do not support hard disk drives.,The physical size of a SSD is smaller.,The storage capacity of a SSD is smaller.
2018_q18,3,mistral-small3.2:24b,B,B,A,1,B,Why is a solid state drive (SSD) commonly used in mobile devices instead of a hard disk drive?,Mobile devices do not support hard disk drives.,The physical size of a SSD is smaller.,The storage capacity of a SSD is smaller.,The data access rate of a SSD is lower.
2018_q19,0,mistral-small3.2:24b,D,D,D,1,D,Which of the following can help reduce the time needed to access files in a hard disk drive?,Redundant Array of Independent Disks (RAID),Virtual Private Network (VPN),Driver programs,Defragmentation software
2018_q19,1,mistral-small3.2:24b,C,C,D,1,C,Which of the following can help reduce the time needed to access files in a hard disk drive?,Virtual Private Network (VPN),Driver programs,Defragmentation software,Redundant Array of Independent Disks (RAID)
2018_q19,2,mistral-small3.2:24b,B,B,D,1,B,Which of the following can help reduce the time needed to access files in a hard disk drive?,Driver programs,Defragmentation software,Redundant Array of Independent Disks (RAID),Virtual Private Network (VPN)
2018_q19,3,mistral-small3.2:24b,A,A,D,1,A,Which of the following can help reduce the time needed to access files in a hard disk drive?,Defragmentation software,Redundant Array of Independent Disks (RAID),Virtual Private Network (VPN),Driver programs
2018_q20,0,mistral-small3.2:24b,D,B,B,0,D. (2) and (3) only,Read the configuration of a desktop computer below: - Intel Core i7 CPU - 16GB DDR4 RAM - 1TB SSD - 802.11ac Wi-Fi What information can be found out from the configuration? (1) The viewable size of the display unit (2) The maximum data transfer rate of a wireless network (3) The time to start up a computer,(1) only,(2) only,(1) and (3) only,(2) and (3) only
2018_q20,1,mistral-small3.2:24b,C,A,B,0,C. (2) and (3) only,Read the configuration of a desktop computer below: - Intel Core i7 CPU - 16GB DDR4 RAM - 1TB SSD - 802.11ac Wi-Fi What information can be found out from the configuration? (1) The viewable size of the display unit (2) The maximum data transfer rate of a wireless network (3) The time to start up a computer,(2) only,(1) and (3) only,(2) and (3) only,(1) only
2018_q20,2,mistral-small3.2:24b,B,D,B,0,B. (2) and (3) only,Read the configuration of a desktop computer below: - Intel Core i7 CPU - 16GB DDR4 RAM - 1TB SSD - 802.11ac Wi-Fi What information can be found out from the configuration? (1) The viewable size of the display unit (2) The maximum data transfer rate of a wireless network (3) The time to start up a computer,(1) and (3) only,(2) and (3) only,(1) only,(2) only
2018_q20,3,mistral-small3.2:24b,A,C,B,0,A. (2) and (3) only,Read the configuration of a desktop computer below: - Intel Core i7 CPU - 16GB DDR4 RAM - 1TB SSD - 802.11ac Wi-Fi What information can be found out from the configuration? (1) The viewable size of the display unit (2) The maximum data transfer rate of a wireless network (3) The time to start up a computer,(2) and (3) only,(1) only,(2) only,(1) and (3) only
2018_q21,0,mistral-small3.2:24b,A,A,A,1,A. (1) and (2) only,Which of the following are the latest trends in hard disk drive development? (1) Lower power consumption (2) Longer lifespan (3) More built-in software provided,(1) and (2) only,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)"
2018_q21,1,mistral-small3.2:24b,D,D,A,1,D. (1) and (2) only,Which of the following are the latest trends in hard disk drive development? (1) Lower power consumption (2) Longer lifespan (3) More built-in software provided,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only
2018_q21,2,mistral-small3.2:24b,C,C,A,1,C. (1) and (2) only,Which of the following are the latest trends in hard disk drive development? (1) Lower power consumption (2) Longer lifespan (3) More built-in software provided,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only
2018_q21,3,mistral-small3.2:24b,B,B,A,1,B. (1) and (2) only,Which of the following are the latest trends in hard disk drive development? (1) Lower power consumption (2) Longer lifespan (3) More built-in software provided,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only,(2) and (3) only
2018_q22,0,mistral-small3.2:24b,A,A,A,1,A,Which of the following statements about the fetch-decode-execute cycle in a CPU is correct?,Registers are used in the cycle.,The cycle is an assembly language program.,The sequence of the instructions in the cycle mainly depends on the CPU clock rate.,The cycle is mainly used to perform arithmetic operations.
2018_q22,1,mistral-small3.2:24b,D,D,A,1,D,Which of the following statements about the fetch-decode-execute cycle in a CPU is correct?,The cycle is an assembly language program.,The sequence of the instructions in the cycle mainly depends on the CPU clock rate.,The cycle is mainly used to perform arithmetic operations.,Registers are used in the cycle.
2018_q22,2,mistral-small3.2:24b,C,C,A,1,C,Which of the following statements about the fetch-decode-execute cycle in a CPU is correct?,The sequence of the instructions in the cycle mainly depends on the CPU clock rate.,The cycle is mainly used to perform arithmetic operations.,Registers are used in the cycle.,The cycle is an assembly language program.
2018_q22,3,mistral-small3.2:24b,B,B,A,1,B,Which of the following statements about the fetch-decode-execute cycle in a CPU is correct?,The cycle is mainly used to perform arithmetic operations.,Registers are used in the cycle.,The cycle is an assembly language program.,The sequence of the instructions in the cycle mainly depends on the CPU clock rate.
2018_q23,0,mistral-small3.2:24b,D,D,D,1,D. (2) and (3) only,"In a Point-Of-Sale system in a restaurant, which of the following is/are the reason(s) for using thermal printers to print receipts? (1) The receipt printout can be kept longer. (2) It is quiet during printing. (3) The printing time is short.",(1) only,(2) only,(1) and (3) only,(2) and (3) only
2018_q23,1,mistral-small3.2:24b,C,C,D,1,C. (2) and (3) only,"In a Point-Of-Sale system in a restaurant, which of the following is/are the reason(s) for using thermal printers to print receipts? (1) The receipt printout can be kept longer. (2) It is quiet during printing. (3) The printing time is short.",(2) only,(1) and (3) only,(2) and (3) only,(1) only
2018_q23,2,mistral-small3.2:24b,B,B,D,1,B. (2) and (3) only,"In a Point-Of-Sale system in a restaurant, which of the following is/are the reason(s) for using thermal printers to print receipts? (1) The receipt printout can be kept longer. (2) It is quiet during printing. (3) The printing time is short.",(1) and (3) only,(2) and (3) only,(1) only,(2) only
2018_q23,3,mistral-small3.2:24b,A,A,D,1,A. (2) and (3) only,"In a Point-Of-Sale system in a restaurant, which of the following is/are the reason(s) for using thermal printers to print receipts? (1) The receipt printout can be kept longer. (2) It is quiet during printing. (3) The printing time is short.",(2) and (3) only,(1) only,(2) only,(1) and (3) only
2018_q24,0,mistral-small3.2:24b,C,C,C,1,C,"At home, Mary logs on to a computer in her office and does some word processing. Which of the following statements about the remote logon is correct?",Both computers should have the same word processing software.,Both computers should have the same firewall.,The remote logon supports data encryption.,Two computers are involved and hence word processing is faster.
2018_q24,1,mistral-small3.2:24b,B,B,C,1,B,"At home, Mary logs on to a computer in her office and does some word processing. Which of the following statements about the remote logon is correct?",Both computers should have the same firewall.,The remote logon supports data encryption.,Two computers are involved and hence word processing is faster.,Both computers should have the same word processing software.
2018_q24,2,mistral-small3.2:24b,A,A,C,1,A,"At home, Mary logs on to a computer in her office and does some word processing. Which of the following statements about the remote logon is correct?",The remote logon supports data encryption.,Two computers are involved and hence word processing is faster.,Both computers should have the same word processing software.,Both computers should have the same firewall.
2018_q24,3,mistral-small3.2:24b,D,D,C,1,D,"At home, Mary logs on to a computer in her office and does some word processing. Which of the following statements about the remote logon is correct?",Two computers are involved and hence word processing is faster.,Both computers should have the same word processing software.,Both computers should have the same firewall.,The remote logon supports data encryption.
2018_q26,0,mistral-small3.2:24b,D,D,D,1,D,Which of the following is not an email protocol?,IMAP,SMTP,POP,FTP
2018_q26,1,mistral-small3.2:24b,C,C,D,1,C,Which of the following is not an email protocol?,SMTP,POP,FTP,IMAP
2018_q26,2,mistral-small3.2:24b,B,B,D,1,B,Which of the following is not an email protocol?,POP,FTP,IMAP,SMTP
2018_q26,3,mistral-small3.2:24b,A,A,D,1,A,Which of the following is not an email protocol?,FTP,IMAP,SMTP,POP
2018_q27,0,mistral-small3.2:24b,B,B,B,1,B,"Amy can browse the web site of ABC School through its IP address, but not its URL. What is the possible reason for this?",The corresponding web pages have not been uploaded onto the web server.,The domain name system (DNS) server is temporarily out of service.,The browser in use is not the latest version.,Some plug-ins for the browser in use have not been installed.
2018_q27,1,mistral-small3.2:24b,A,A,B,1,A,"Amy can browse the web site of ABC School through its IP address, but not its URL. What is the possible reason for this?",The domain name system (DNS) server is temporarily out of service.,The browser in use is not the latest version.,Some plug-ins for the browser in use have not been installed.,The corresponding web pages have not been uploaded onto the web server.
2018_q27,2,mistral-small3.2:24b,D,D,B,1,D,"Amy can browse the web site of ABC School through its IP address, but not its URL. What is the possible reason for this?",The browser in use is not the latest version.,Some plug-ins for the browser in use have not been installed.,The corresponding web pages have not been uploaded onto the web server.,The domain name system (DNS) server is temporarily out of service.
2018_q27,3,mistral-small3.2:24b,C,C,B,1,C,"Amy can browse the web site of ABC School through its IP address, but not its URL. What is the possible reason for this?",Some plug-ins for the browser in use have not been installed.,The corresponding web pages have not been uploaded onto the web server.,The domain name system (DNS) server is temporarily out of service.,The browser in use is not the latest version.
2018_q28,0,mistral-small3.2:24b,B,B,B,1,B. (1) and (3) only,"When watching videos from a web site using streaming technology, which of the following will be involved? (1) DNS (2) FTP (3) IP",(1) and (2) only,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)"
2018_q28,1,mistral-small3.2:24b,A,A,B,1,A. (1) and (3) only,"When watching videos from a web site using streaming technology, which of the following will be involved? (1) DNS (2) FTP (3) IP",(1) and (3) only,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only
2018_q28,2,mistral-small3.2:24b,D,D,B,1,D. (1) and (3) only,"When watching videos from a web site using streaming technology, which of the following will be involved? (1) DNS (2) FTP (3) IP",(2) and (3) only,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only
2018_q28,3,mistral-small3.2:24b,C,C,B,1,C,"When watching videos from a web site using streaming technology, which of the following will be involved? (1) DNS (2) FTP (3) IP","(1), (2) and (3)",(1) and (2) only,(1) and (3) only,(2) and (3) only
2018_q33,0,mistral-small3.2:24b,B,B,B,1,B,"Suppose that X = 1, Y = 2 and Z = 3. Which of the following Boolean expressions is 'true'?",(X = 1) AND (Y > -2) AND (Z > 3),(X = 1) AND (Y > -2) OR (Z > 3),(X = 1) OR (Y > -2) AND (Z > 3),(X = 1) AND (Y > -2) AND (Z > 3)
2018_q33,1,mistral-small3.2:24b,B,A,B,0,B,"Suppose that X = 1, Y = 2 and Z = 3. Which of the following Boolean expressions is 'true'?",(X = 1) AND (Y > -2) OR (Z > 3),(X = 1) OR (Y > -2) AND (Z > 3),(X = 1) AND (Y > -2) AND (Z > 3),(X = 1) AND (Y > -2) AND (Z > 3)
2018_q33,2,mistral-small3.2:24b,D,D,B,1,D,"Suppose that X = 1, Y = 2 and Z = 3. Which of the following Boolean expressions is 'true'?",(X = 1) OR (Y > -2) AND (Z > 3),(X = 1) AND (Y > -2) AND (Z > 3),(X = 1) AND (Y > -2) AND (Z > 3),(X = 1) AND (Y > -2) OR (Z > 3)
2018_q33,3,mistral-small3.2:24b,C,C,B,1,C,"Suppose that X = 1, Y = 2 and Z = 3. Which of the following Boolean expressions is 'true'?",(X = 1) AND (Y > -2) AND (Z > 3),(X = 1) AND (Y > -2) AND (Z > 3),(X = 1) AND (Y > -2) OR (Z > 3),(X = 1) OR (Y > -2) AND (Z > 3)
2018_q34,0,mistral-small3.2:24b,D,D,D,1,D,What are the characteristics of using modularity for designing computer solutions? (1) Usually modularity is used to solve simple problems. (2) Modules may be reusable. (3) The development cost is higher. (4) Modules can be independently developed.,(1) and (3) only,(1) and (4) only,(2) and (3) only,(2) and (4) only
2018_q34,1,mistral-small3.2:24b,C,C,D,1,C. (2) and (4) only,What are the characteristics of using modularity for designing computer solutions? (1) Usually modularity is used to solve simple problems. (2) Modules may be reusable. (3) The development cost is higher. (4) Modules can be independently developed.,(1) and (4) only,(2) and (3) only,(2) and (4) only,(1) and (3) only
2018_q34,2,mistral-small3.2:24b,B,B,D,1,B. (2) and (4) only,What are the characteristics of using modularity for designing computer solutions? (1) Usually modularity is used to solve simple problems. (2) Modules may be reusable. (3) The development cost is higher. (4) Modules can be independently developed.,(2) and (3) only,(2) and (4) only,(1) and (3) only,(1) and (4) only
2018_q34,3,mistral-small3.2:24b,A,A,D,1,A. (2) and (4) only,What are the characteristics of using modularity for designing computer solutions? (1) Usually modularity is used to solve simple problems. (2) Modules may be reusable. (3) The development cost is higher. (4) Modules can be independently developed.,(2) and (4) only,(1) and (3) only,(1) and (4) only,(2) and (3) only
2018_q35,0,mistral-small3.2:24b,D,C,C,0,D,What are the good ergonomic practices in software design? (1) Fixed font size (2) Appropriate system messages to users (3) Consistent user interface,(1) and (2) only,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)"
2018_q35,1,mistral-small3.2:24b,C,B,C,0,C,What are the good ergonomic practices in software design? (1) Fixed font size (2) Appropriate system messages to users (3) Consistent user interface,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only
2018_q35,2,mistral-small3.2:24b,B,A,C,0,B,What are the good ergonomic practices in software design? (1) Fixed font size (2) Appropriate system messages to users (3) Consistent user interface,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only
2018_q35,3,mistral-small3.2:24b,A,D,C,0,"A. (1), (2) and (3)",What are the good ergonomic practices in software design? (1) Fixed font size (2) Appropriate system messages to users (3) Consistent user interface,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only,(2) and (3) only
2018_q36,0,mistral-small3.2:24b,A,A,A,1,A. (1) and (2) only,Ms Lee is a photographer. Mr Cheung downloads a lot of copyright photos from her web site and uses them in his tutorial school without her approval. What legal consequences are there of doing this? (1) Mr Cheung needs to compensate Ms Lee. (2) Mr Cheung commits a criminal offence. (3) Mr Cheung needs to close down his tutorial school.,(1) and (2) only,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)"
2018_q36,1,mistral-small3.2:24b,D,D,A,1,D. (1) and (2) only,Ms Lee is a photographer. Mr Cheung downloads a lot of copyright photos from her web site and uses them in his tutorial school without her approval. What legal consequences are there of doing this? (1) Mr Cheung needs to compensate Ms Lee. (2) Mr Cheung commits a criminal offence. (3) Mr Cheung needs to close down his tutorial school.,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only
2018_q36,2,mistral-small3.2:24b,C,C,A,1,C. (1) and (2) only,Ms Lee is a photographer. Mr Cheung downloads a lot of copyright photos from her web site and uses them in his tutorial school without her approval. What legal consequences are there of doing this? (1) Mr Cheung needs to compensate Ms Lee. (2) Mr Cheung commits a criminal offence. (3) Mr Cheung needs to close down his tutorial school.,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only
2018_q36,3,mistral-small3.2:24b,B,B,A,1,B. (1) and (2) only,Ms Lee is a photographer. Mr Cheung downloads a lot of copyright photos from her web site and uses them in his tutorial school without her approval. What legal consequences are there of doing this? (1) Mr Cheung needs to compensate Ms Lee. (2) Mr Cheung commits a criminal offence. (3) Mr Cheung needs to close down his tutorial school.,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only,(2) and (3) only
2018_q37,0,mistral-small3.2:24b,D,D,D,1,D,Why do we need Secure Sockets Layer (SSL) on the Internet?,An IP address includes at least four values.,The socket for power supply can be protected.,Data transmission can be faster.,Data can be safely transmitted.
2018_q37,1,mistral-small3.2:24b,C,C,D,1,C,Why do we need Secure Sockets Layer (SSL) on the Internet?,The socket for power supply can be protected.,Data transmission can be faster.,Data can be safely transmitted.,An IP address includes at least four values.
2018_q37,2,mistral-small3.2:24b,B,B,D,1,B,Why do we need Secure Sockets Layer (SSL) on the Internet?,Data transmission can be faster.,Data can be safely transmitted.,An IP address includes at least four values.,The socket for power supply can be protected.
2018_q37,3,mistral-small3.2:24b,A,A,D,1,A,Why do we need Secure Sockets Layer (SSL) on the Internet?,Data can be safely transmitted.,An IP address includes at least four values.,The socket for power supply can be protected.,Data transmission can be faster.
2018_q38,0,mistral-small3.2:24b,B,B,B,1,B. (2) only,What is/are the major benefit(s) of using data encryption for transferring confidential information over the Internet? (1) Hackers cannot collect the encrypted data easily. (2) Hackers cannot read the confidential information easily. (3) Hackers cannot delete the confidential information easily.,(1) only,(2) only,(1) and (3) only,(2) and (3) only
2018_q38,1,mistral-small3.2:24b,A,A,B,1,A. (2) only,What is/are the major benefit(s) of using data encryption for transferring confidential information over the Internet? (1) Hackers cannot collect the encrypted data easily. (2) Hackers cannot read the confidential information easily. (3) Hackers cannot delete the confidential information easily.,(2) only,(1) and (3) only,(2) and (3) only,(1) only
2018_q38,2,mistral-small3.2:24b,D,D,B,1,D,What is/are the major benefit(s) of using data encryption for transferring confidential information over the Internet? (1) Hackers cannot collect the encrypted data easily. (2) Hackers cannot read the confidential information easily. (3) Hackers cannot delete the confidential information easily.,(1) and (3) only,(2) and (3) only,(1) only,(2) only
2018_q38,3,mistral-small3.2:24b,C,C,B,1,C,What is/are the major benefit(s) of using data encryption for transferring confidential information over the Internet? (1) Hackers cannot collect the encrypted data easily. (2) Hackers cannot read the confidential information easily. (3) Hackers cannot delete the confidential information easily.,(2) and (3) only,(1) only,(2) only,(1) and (3) only
2018_q39,0,mistral-small3.2:24b,B,B,B,1,B. (2) only,What is/are the appropriate measure(s) to take to protect the intellectual property rights of photos posted on the Internet? (1) Digital signature (2) Digital watermark (3) Firewall,(1) only,(2) only,(1) and (3) only,(2) and (3) only
2018_q39,1,mistral-small3.2:24b,A,A,B,1,A. (2) only,What is/are the appropriate measure(s) to take to protect the intellectual property rights of photos posted on the Internet? (1) Digital signature (2) Digital watermark (3) Firewall,(2) only,(1) and (3) only,(2) and (3) only,(1) only
2018_q39,2,mistral-small3.2:24b,D,D,B,1,D. (2) only,What is/are the appropriate measure(s) to take to protect the intellectual property rights of photos posted on the Internet? (1) Digital signature (2) Digital watermark (3) Firewall,(1) and (3) only,(2) and (3) only,(1) only,(2) only
2018_q39,3,mistral-small3.2:24b,C,C,B,1,C. (2) only,What is/are the appropriate measure(s) to take to protect the intellectual property rights of photos posted on the Internet? (1) Digital signature (2) Digital watermark (3) Firewall,(2) and (3) only,(1) only,(2) only,(1) and (3) only
2019_q1,0,mistral-small3.2:24b,B,B,B,1,B,Which of the following statements about two's complement is/are correct? (1) Overflow errors will not occur in arithmetic operations. (2) The maximum value for an 8-bit number is 0111 1111. (3) The minimum value for an 8-bit number is 1111 1111.,(1) only,(2) only,(1) and (3) only,(2) and (3) only
2019_q1,1,mistral-small3.2:24b,C,A,B,0,C,Which of the following statements about two's complement is/are correct? (1) Overflow errors will not occur in arithmetic operations. (2) The maximum value for an 8-bit number is 0111 1111. (3) The minimum value for an 8-bit number is 1111 1111.,(2) only,(1) and (3) only,(2) and (3) only,(1) only
2019_q1,2,mistral-small3.2:24b,D,D,B,1,D,Which of the following statements about two's complement is/are correct? (1) Overflow errors will not occur in arithmetic operations. (2) The maximum value for an 8-bit number is 0111 1111. (3) The minimum value for an 8-bit number is 1111 1111.,(1) and (3) only,(2) and (3) only,(1) only,(2) only
2019_q1,3,mistral-small3.2:24b,C,C,B,1,C,Which of the following statements about two's complement is/are correct? (1) Overflow errors will not occur in arithmetic operations. (2) The maximum value for an 8-bit number is 0111 1111. (3) The minimum value for an 8-bit number is 1111 1111.,(2) and (3) only,(1) only,(2) only,(1) and (3) only
2019_q2,0,mistral-small3.2:24b,D,B,B,0,D,Peter creates a school newsletter and posts it on a web page. The newsletter is in portable document format (PDF) instead of word document format because (1) hyperlinks can be included. (2) the newsletter will be displayed in the same way on any device. (3) the resolution of images in the newsletter will be higher.,(1) only,(2) only,(1) and (3) only,(2) and (3) only
2019_q2,1,mistral-small3.2:24b,C,A,B,0,C,Peter creates a school newsletter and posts it on a web page. The newsletter is in portable document format (PDF) instead of word document format because (1) hyperlinks can be included. (2) the newsletter will be displayed in the same way on any device. (3) the resolution of images in the newsletter will be higher.,(2) only,(1) and (3) only,(2) and (3) only,(1) only
2019_q2,2,mistral-small3.2:24b,D,D,B,1,D,Peter creates a school newsletter and posts it on a web page. The newsletter is in portable document format (PDF) instead of word document format because (1) hyperlinks can be included. (2) the newsletter will be displayed in the same way on any device. (3) the resolution of images in the newsletter will be higher.,(1) and (3) only,(2) and (3) only,(1) only,(2) only
2019_q2,3,mistral-small3.2:24b,C,C,B,1,C,Peter creates a school newsletter and posts it on a web page. The newsletter is in portable document format (PDF) instead of word document format because (1) hyperlinks can be included. (2) the newsletter will be displayed in the same way on any device. (3) the resolution of images in the newsletter will be higher.,(2) and (3) only,(1) only,(2) only,(1) and (3) only
2019_q3,0,mistral-small3.2:24b,C,C,C,1,C,"In order for a factory manager to decide on the number of machines to be bought to produce pencils, he needs to consider time and cost constraints. What spreadsheet feature should he use to do this?",Pivot table,Multiple worksheets,‘What-if' analysis,Sorting data using multiple criteria
2019_q3,1,mistral-small3.2:24b,B,B,C,1,B,"In order for a factory manager to decide on the number of machines to be bought to produce pencils, he needs to consider time and cost constraints. What spreadsheet feature should he use to do this?",Multiple worksheets,‘What-if' analysis,Sorting data using multiple criteria,Pivot table
2019_q3,2,mistral-small3.2:24b,A,A,C,1,A,"In order for a factory manager to decide on the number of machines to be bought to produce pencils, he needs to consider time and cost constraints. What spreadsheet feature should he use to do this?",‘What-if' analysis,Sorting data using multiple criteria,Pivot table,Multiple worksheets
2019_q3,3,mistral-small3.2:24b,D,D,C,1,D,"In order for a factory manager to decide on the number of machines to be bought to produce pencils, he needs to consider time and cost constraints. What spreadsheet feature should he use to do this?",Sorting data using multiple criteria,Pivot table,Multiple worksheets,‘What-if' analysis
